start_lat,start_lng,end_lat,end_lng,distance_m,travel_time_s,haversine_km
12.946359,79.184412,12.94775,79.154242,18679.2,1502.6,3.273125944531643
12.935027,79.108264,12.963499,79.167492,12925.6,1048.0,7.156729024003071
12.964721,79.179499,12.966604,79.13099,6386.3,520.7,5.260609955314727
12.963612,79.115989,12.947562,79.113771,5619.3,977.8,1.8007930827117464
12.930377,79.136196,12.905442,79.13197,3330.1,171.1,2.810224976165259
12.910351,79.141741,12.962869,79.15353,10197.2,918.8,5.977865775425777
12.94168,79.129803,12.945071,79.184643,8011.4,550.9,5.9549508225362455
12.956426,79.163585,12.951492,79.147478,1923.4,314.3,1.8296333179146698
12.975992,79.124371,12.954696,79.136666,4770.1,254.1,2.7170698637482342
12.953839,79.11669,12.944413,79.159248,7481.6,565.2,4.729498477691714
12.915748,79.141308,12.914572,79.146774,2163.1,412.9,0.6066768695879795
12.970296,79.172592,12.949025,79.166701,12642.4,890.4,2.4498623055389213
12.959831,79.193692,12.973814,79.180668,3398.1,459.0,2.0998164514606836
12.921077,79.125362,12.968372,79.187056,12578.7,805.5,8.506220426478421
12.912463,79.141313,12.950561,79.124981,7474.0,654.2,4.5912039262329944
12.94439,79.199895,12.935621,79.16438,4198.7,293.4,3.9703993683990153
12.969397,79.166821,12.946655,79.177247,12166.6,800.8,2.769704674372703
12.934638,79.139774,12.933353,79.133773,3204.3,275.9,0.6658631651990806
12.908525,79.114989,12.932564,79.16264,9468.1,780.8,5.815160040132334
12.939145,79.163269,12.97101,79.10239,15117.3,1012.7,7.488437717794124
12.926011,79.156322,12.922143,79.108691,6325.2,563.9,5.180049128973986
12.978082,79.148426,12.979341,79.107481,5878.1,439.8,4.438780893586707
12.967355,79.111033,12.922708,79.116868,8951.2,752.9,5.004635026052345
12.93511,79.152953,12.932384,79.135808,6279.5,383.4,1.8826346897556643
12.968027,79.120828,12.958955,79.147954,5425.7,621.0,3.1076819848239547
12.902908,79.11633,12.933191,79.158737,8975.0,591.9,5.697634075616851
12.940087,79.162103,12.930022,79.10526,8038.4,780.5,6.261110543288809
12.957848,79.13374,12.941282,79.151053,6026.8,479.3,2.629287657737661
12.941085,79.189692,12.938438,79.152948,5089.3,427.4,3.992861717339643
12.972511,79.12719,12.971597,79.13813,2007.7,181.4,1.1897780790860921
12.953786,79.111999,12.964824,79.163408,8528.6,573.3,5.7044339070323655
12.937678,79.139427,12.96822,79.159111,9759.9,658.3,4.010438651841798
12.971171,79.167821,12.940312,79.153282,11337.0,816.5,3.775781636072611
12.93765,79.122526,12.955191,79.120162,6549.5,776.7,1.967225035909417
12.93878,79.182594,12.921434,79.191691,4186.7,611.8,2.166152076674718
12.966818,79.149226,12.924521,79.196283,21577.6,1311.7,6.937238852939197
12.922991,79.188632,12.954441,79.121701,16924.1,1792.5,8.05244942535289
12.941605,79.198514,12.977017,79.131546,15222.7,960.8,8.256320346115356
12.925449,79.121502,12.96061,79.139872,6372.3,539.7,4.3873797936054215
12.962684,79.125444,12.943768,79.12751,4459.4,640.4,2.1152476922950547
12.972277,79.139082,12.975486,79.155607,3790.0,398.7,1.825799464249379
12.974121,79.117138,12.966993,79.127828,2004.9,319.7,1.403559822999392
12.943225,79.134209,12.976746,79.111477,6425.9,301.1,4.467787948615611
12.960257,79.161323,12.950823,79.191636,11863.1,998.1,3.4482891211263125
12.952529,79.132908,12.929867,79.135798,3328.3,281.0,2.539291160884288
12.962615,79.105495,12.930518,79.103611,11602.8,946.9,3.5748633784178065
12.962406,79.159914,12.951093,79.105837,8941.3,725.8,5.993500100586397
12.967524,79.122009,12.935374,79.101195,12632.4,1057.0,4.226997833870052
12.921609,79.118412,12.955689,79.106903,8307.1,683.8,3.989506534733148
12.940525,79.186615,12.945416,79.124933,10989.5,868.3,6.706566164081447
12.951787,79.127398,12.943578,79.10815,3247.0,320.1,2.2768493604019104
12.908303,79.108871,12.904657,79.134993,4748.7,477.8,2.8601342040416466
12.926906,79.111063,12.966939,79.103306,10266.2,951.4,4.530147737517117
12.963296,79.112048,12.918309,79.116527,9242.3,793.9,5.025827591591237
12.950092,79.114366,12.924341,79.182696,11222.0,1173.6,7.93941889554294
12.918896,79.181304,12.925337,79.116326,13413.3,1310.3,7.078580441531855
12.959258,79.123278,12.957626,79.108022,4963.5,752.6,1.6631202366082363
12.96923,79.142279,12.964499,79.143795,1055.9,222.2,0.5511160715809393
12.938991,79.179615,12.919899,79.106612,8863.3,663.8,8.191634179765332
12.93143,79.126845,12.94705,79.185939,7352.1,507.8,6.635462751979613
12.950641,79.15883,12.937897,79.183869,16470.2,1175.8,3.061203262086638
12.94656,79.146708,12.976818,79.131879,5268.6,478.6,3.728572849369052
12.946998,79.133695,12.903102,79.122816,6801.3,384.4,5.021403054010201
12.90001,79.108517,12.928443,79.120737,7310.0,655.9,3.427812887395111
12.927432,79.184818,12.967405,79.197092,18354.3,1477.8,4.639552460421267
12.92748,79.136565,12.906839,79.146466,4352.1,479.5,2.533642867715817
12.959785,79.141347,12.977781,79.187156,10177.1,796.1,5.35197592249249
12.972858,79.132204,12.911835,79.145888,9281.9,630.7,6.945612941408401
12.942952,79.135047,12.960492,79.110967,4168.5,342.8,3.257787858487032
12.92416,79.116352,12.902723,79.115691,5386.5,377.5,2.3847652668626136
12.925286,79.185363,12.9378,79.122317,11919.4,1004.7,6.972861127055956
12.940186,79.172453,12.947332,79.182581,2102.4,163.2,1.355007203078816
12.926941,79.132272,12.972533,79.134149,7937.8,467.1,5.073685008763072
12.945551,79.149926,12.966533,79.1399,5664.6,686.4,2.5736607748401648
12.966249,79.191276,12.913746,79.133729,13040.0,765.7,8.542618966329554
12.958625,79.135461,12.925678,79.111842,7439.1,501.7,4.469128113909293
12.960764,79.155317,12.909025,79.118348,9685.3,737.3,7.010715984482038
12.966302,79.18332,12.949949,79.11634,10546.0,692.9,7.482491174460699
12.903301,79.148542,12.934273,79.167376,9314.2,824.0,4.003415501104941
12.968506,79.186914,12.916366,79.113702,13728.1,948.1,9.826588075980982
12.962313,79.19328,12.936824,79.194024,14709.4,1171.8,2.8353979284969197
12.968124,79.114351,12.934946,79.187695,18348.6,1708.9,8.762498507061965
12.923238,79.146431,12.962236,79.168156,12740.4,969.3,4.934284153980661
12.9144,79.122794,12.927253,79.198999,19670.9,1253.2,8.381813784864137
12.976863,79.182585,12.930798,79.140799,15069.3,1009.0,6.836746433073883
12.908969,79.196984,12.971445,79.142124,24632.1,1637.5,9.14368984401972
12.9481,79.17056,12.967951,79.182813,18207.4,1279.6,2.5759103491492588
12.947611,79.184116,12.965906,79.15788,18327.8,1222.3,3.4958973852314124
12.952896,79.125544,12.94046,79.121717,4733.1,397.0,1.4436738698592797
12.961961,79.149634,12.935942,79.138441,5570.1,305.9,3.1371613342300537
12.972626,79.171639,12.91148,79.121388,12652.4,809.6,8.71114812877438
12.967063,79.107297,12.938145,79.150593,8521.0,742.8,5.687946727136949
12.969227,79.123718,12.954362,79.121646,2293.8,500.9,1.6680945232783844
12.916751,79.110965,12.923246,79.138797,4243.4,472.3,3.10168494345912
12.927706,79.121035,12.929784,79.16291,6265.3,589.4,4.544131031688808
12.932158,79.157752,12.945247,79.15201,9450.6,1019.7,1.5828786835436663
12.903658,79.132023,12.900081,79.113458,3038.2,263.1,2.0511536250322044
12.94385,79.108136,12.928938,79.153658,7884.8,700.3,5.204552496277722
12.970328,79.175,12.968271,79.192969,2792.6,240.1,1.960483196067515
12.929677,79.156792,12.971036,79.123798,11753.6,894.4,5.825281980965311
12.942125,79.17557,12.913245,79.195229,12840.3,936.9,3.853815348860729
12.949833,79.112806,12.9251,79.180988,11088.7,1135.2,7.884259034453857
12.931778,79.149781,12.977427,79.180685,15734.0,1182.4,6.081151899758698
12.97346,79.148306,12.943221,79.146742,5445.1,548.8,3.366696572489876
12.952904,79.143514,12.95715,79.109236,4935.2,335.0,3.744412221083632
12.949076,79.115936,12.931882,79.133254,7741.3,520.8,2.6791012950461
12.959826,79.170506,12.945264,79.14402,6619.4,644.1,3.2954213086130655
12.936435,79.142482,12.950785,79.103472,11837.5,908.9,4.518614567898381
12.910141,79.138012,12.974893,79.193692,15688.8,1112.8,9.394215337466866
12.945531,79.132746,12.918993,79.185572,9846.3,1174.8,6.4407608002530035
12.936245,79.180817,12.927215,79.146605,4771.6,447.2,3.841275706892168
12.967456,79.169874,12.958932,79.149438,4198.9,414.9,2.4087862412981567
12.92392,79.128248,12.904771,79.133786,2917.2,194.3,2.2122560001579292
12.977977,79.11384,12.905418,79.139333,11551.1,688.3,8.528093036353473
12.942588,79.155558,12.938675,79.19357,10374.7,795.2,4.142314165306862
12.926972,79.182169,12.936258,79.153613,4654.6,533.0,3.2624655234759987
12.931609,79.159342,12.976046,79.10712,13438.6,783.2,7.512661417210063
12.965265,79.17762,12.959597,79.149475,4239.8,359.6,3.114276130525938
12.907949,79.102497,12.916407,79.139057,5797.6,515.4,4.072578093806861
12.965679,79.174708,12.928857,79.178964,13625.0,1239.7,4.120320028804169
12.935639,79.150768,12.932803,79.133258,4332.5,342.4,1.9236493686370824
12.943766,79.124847,12.916613,79.129802,6032.8,410.2,3.066662963052854
12.912269,79.111317,12.976683,79.119105,11871.4,940.7,7.212072811655321
12.957536,79.162091,12.963271,79.167943,971.1,206.5,0.8993306892391834
12.921147,79.18035,12.954871,79.10972,15270.3,1327.5,8.523541972730941
12.948019,79.130543,12.94251,79.17001,6229.3,437.5,4.320644740671389
12.95283,79.113194,12.91704,79.111983,8628.7,649.4,3.9818353329726737
12.942172,79.14062,12.921305,79.114333,4487.6,320.9,3.6742042812193523
12.973325,79.107563,12.945977,79.171324,12614.5,800.1,7.548914942415093
12.921862,79.105115,12.9447,79.100087,8138.1,914.8,2.5972767249705604
12.976362,79.185764,12.97647,79.1021,12951.2,794.9,9.065457809732093
12.958605,79.166758,12.924466,79.112792,8218.2,747.8,6.972319765836192
12.941286,79.131191,12.949588,79.102029,4615.4,376.2,3.2923244193790344
12.901539,79.122512,12.908264,79.13297,1796.8,164.8,1.3579476258236232
12.932305,79.135065,12.964301,79.148903,5873.5,402.4,3.8609197310101755
12.96806,79.164315,12.955326,79.117517,7846.7,486.6,5.265090395713168
12.956138,79.107052,12.969421,79.170466,10412.8,721.9,7.028571933673477
12.954567,79.127743,12.965707,79.191962,10621.9,821.3,7.068321338942138
12.946548,79.126933,12.900784,79.105269,9756.8,688.6,5.604272285110815
12.957712,79.152717,12.964609,79.178558,3967.5,304.3,2.903306607836248
12.908593,79.195924,12.940275,79.127697,22169.2,1468.9,8.190635576349425
12.963007,79.153907,12.972949,79.167275,4930.4,466.4,1.8222006863487425
12.95328,79.161571,12.933478,79.18327,17009.5,1305.3,3.2214792646628037
12.933659,79.190377,12.936655,79.140167,7728.9,632.9,5.4516166146802165
12.955131,79.164389,12.934196,79.10377,10181.1,957.9,6.969493617277038
12.907064,79.126976,12.912104,79.105775,3713.6,422.3,2.365213159171397
12.971414,79.1029,12.916854,79.111886,11351.6,1029.8,6.144461582635997
12.949795,79.184007,12.935696,79.183826,8322.7,694.1,1.5678621392212666
12.944105,79.160201,12.929811,79.138859,3975.0,454.8,2.806370644224096
12.941801,79.133244,12.961745,79.106067,4961.9,416.2,3.6866656256573846
12.935178,79.136514,12.920732,79.135294,4394.3,301.6,1.6117565469240933
12.918504,79.125283,12.91014,79.120598,2178.3,246.9,1.0596218408811255
12.919011,79.121127,12.965532,79.183566,14170.0,1044.5,8.517331266118013
12.907872,79.112995,12.972175,79.183277,16632.1,1309.7,10.446859229457015
12.924746,79.137834,12.955691,79.130526,6266.0,564.7,3.5308976835872663
12.933936,79.165806,12.96912,79.195471,16528.9,1076.9,5.063615192214101
12.969599,79.158089,12.95048,79.167125,10841.7,785.7,2.3405935411617
12.908307,79.130203,12.907423,79.145,2108.3,316.6,1.6067859055592186
12.942906,79.179812,12.974913,79.160056,18912.2,1452.5,4.153281049089391
12.914717,79.108935,12.959441,79.107902,10087.3,889.4,4.974348645164154
12.968007,79.150851,12.947423,79.174785,10936.2,770.7,3.4591058144908673
12.925254,79.181388,12.944395,79.164867,4847.1,689.2,2.7813118452361745
12.943626,79.175404,12.94445,79.154888,12819.9,932.8,2.225196592328567
12.972706,79.127217,12.909444,79.103099,13566.0,902.7,7.504296842873561
12.971585,79.1129,12.94247,79.164502,11202.3,698.5,6.4613621026410275
12.955499,79.130751,12.955985,79.13317,333.2,80.0,0.2676460939377978
12.967969,79.109978,12.932701,79.163067,9338.8,872.5,6.962553585171541
12.943611,79.100525,12.930759,79.133657,6766.2,510.8,3.8645391035030427
12.951876,79.119161,12.937853,79.117377,3177.8,258.2,1.571228085082241
12.978883,79.137982,12.908297,79.135682,8901.6,456.5,7.852772586811851
12.927154,79.111423,12.956111,79.188583,15092.7,1256.2,8.960387168484857
12.925793,79.135054,12.937653,79.170498,5042.1,560.6,4.061315674976289
12.928498,79.127734,12.95409,79.147994,4737.7,338.9,3.5942528766395836
12.941416,79.197502,12.959399,79.16601,14980.6,1202.9,3.9553649508034843
12.955725,79.105627,12.922443,79.196299,21784.3,1376.2,10.500076867745783
12.94895,79.156,12.900406,79.131166,8436.0,535.7,6.031647606347644
12.9083,79.128476,12.902364,79.104314,3869.9,338.7,2.7007305612613792
12.979209,79.136226,12.975729,79.174052,6691.7,502.5,4.116861859551397
12.906289,79.1319,12.953724,79.160719,9267.2,732.9,6.129895490417717
12.964882,79.108775,12.969999,79.188313,12524.4,954.0,8.63744740334965
12.910124,79.193671,12.903922,79.105944,23721.7,1559.9,9.533320362378953
12.970383,79.158883,12.955493,79.152366,3376.3,350.0,1.8000084371739795
12.919058,79.182499,12.953492,79.151486,13736.7,1216.5,5.094754366391011
12.948807,79.154089,12.930451,79.116609,6473.0,805.3,4.5457658832795
12.970408,79.115664,12.977467,79.119844,2488.9,466.6,0.9062310788695221
12.978151,79.133276,12.905165,79.124986,9989.0,577.5,8.16525792363852
12.971567,79.116153,12.961439,79.16094,6304.4,727.5,4.982063200681208
12.955329,79.158073,12.919288,79.13543,6391.6,493.5,4.699173104781533
12.955342,79.10152,12.908936,79.195741,24237.8,1589.3,11.440930010944216
12.922004,79.110031,12.917398,79.102519,961.4,166.3,0.961849758776691
12.948306,79.11783,12.926707,79.100842,9676.6,887.0,3.0261470870468745
12.94677,79.122259,12.909928,79.147853,8119.1,763.0,4.947364321499969
12.95727,79.148471,12.957324,79.137254,1376.2,177.3,1.2155312406170682
12.976185,79.117637,12.930859,79.140451,9495.2,511.8,5.613723961458853
12.974987,79.16831,12.961109,79.114091,11034.9,818.3,6.074406263829852
12.965058,79.118523,12.928884,79.178572,11086.9,1521.0,7.650215353216948
12.933583,79.135948,12.943021,79.140405,2020.4,195.1,1.1552779753922
12.926209,79.194803,12.972183,79.124874,17875.4,1498.6,9.14110054562296
12.9008,79.137475,12.949401,79.118731,9549.4,712.8,5.773388184587432
12.901287,79.106502,12.919914,79.184588,14601.2,1470.2,8.713039532503668
12.947491,79.156113,12.975724,79.176109,8678.3,1012.3,3.8145366348552394
12.927183,79.180963,12.946823,79.166292,5029.9,668.4,2.701330290890836
12.944383,79.100843,12.932479,79.117374,10156.0,757.5,2.227454635407211
12.913881,79.123559,12.930125,79.185487,16326.6,1207.3,6.95050247384854
12.961448,79.153648,12.939625,79.108142,9386.9,660.6,5.496044693815653
12.931442,79.186841,12.943567,79.178313,6381.8,683.3,1.6345938280570707
12.93408,79.102171,12.95331,79.160394,10025.9,955.1,6.66208696952559
12.927107,79.140033,12.941556,79.108335,8489.0,687.5,3.7923822231247133
12.977207,79.16868,12.948383,79.184685,15007.4,968.5,3.6442367847424935
12.96361,79.133396,12.919816,79.130345,7437.0,462.6,4.880889188534075
12.900421,79.129718,12.933997,79.174167,9169.4,801.2,6.094801158916405
12.966784,79.125533,12.979808,79.126515,1772.2,388.6,1.4521085508123512
12.942255,79.184947,12.932371,79.125218,15388.4,1011.3,6.565620150278231
12.916501,79.13989,12.929816,79.149391,3918.5,362.0,1.8034295018214432
12.942269,79.188046,12.901878,79.114417,17018.0,984.2,9.156936863064065
12.959421,79.148063,12.970449,79.121046,5391.3,540.3,3.174019907899613
12.918698,79.133435,12.908291,79.123912,2283.5,208.8,1.5506191013412536
12.93001,79.147718,12.90897,79.139866,4826.5,434.4,2.4895123312864804
12.907463,79.14751,12.93872,79.135821,6313.3,618.2,3.699303267690055
12.958897,79.162393,12.903185,79.112381,10774.6,813.2,8.231271736715998
12.913225,79.135331,12.965463,79.10288,10338.3,848.9,6.790255984989115
12.927606,79.108248,12.929458,79.118646,1483.8,284.2,1.1455584793905957
12.912564,79.150763,12.972542,79.19703,16691.8,1306.1,8.343790136056985
12.910961,79.193248,12.977615,79.199683,16666.6,1359.5,7.444331761856556
12.91011,79.107522,12.979461,79.15304,15488.7,1212.2,9.154184572592733
12.960948,79.146846,12.94163,79.171536,7831.7,598.0,3.4311577336632864
12.908618,79.150821,12.941816,79.134364,7014.3,743.4,4.09975166470899
12.978796,79.125729,12.916527,79.199921,22393.7,1403.1,10.610562344896215
12.91379,79.124123,12.905374,79.106231,4173.8,404.1,2.153209539805427
12.932169,79.182254,12.938969,79.188817,1503.5,360.8,1.0380793749089956
12.944839,79.14727,12.965112,79.178005,7447.0,761.6,4.021755617495992
12.959914,79.189536,12.92372,79.118964,14008.6,965.0,8.642227020277568
12.977398,79.162115,12.972532,79.188743,3866.0,463.9,2.935600599669909
12.902701,79.113259,12.949236,79.188363,12698.9,843.8,9.645089353252981
12.934365,79.188137,12.923016,79.138974,6885.8,595.4,5.47550618166494
12.971288,79.176791,12.91097,79.124655,12605.1,779.8,8.769688852192399
12.940965,79.10811,12.943935,79.170613,9610.2,720.2,6.78151039792581
12.969029,79.150654,12.929852,79.103684,12004.2,900.0,6.699658779052248
12.971982,79.110081,12.968256,79.196659,10334.1,672.1,9.390579346637123
12.979641,79.176806,12.964908,79.169611,3010.7,364.9,1.8142889564237954
12.922804,79.116674,12.913237,79.197711,19571.0,1267.7,8.847048557146962
12.947178,79.163172,12.953351,79.154704,11341.0,1086.5,1.145965523765154
12.912652,79.106958,12.966568,79.126575,13098.3,1298.6,6.36096679002425
12.960083,79.100867,12.935122,79.137011,9261.7,594.2,4.800558086521847
12.920576,79.105548,12.947063,79.166317,9286.3,866.7,7.214348122490693
12.969059,79.138479,12.970029,79.141296,429.1,103.0,0.32374150651627864
12.923108,79.137787,12.973473,79.152964,10027.1,843.7,5.836851598771332
12.937256,79.131336,12.962215,79.132488,4003.0,361.5,2.7781243280115078
12.979169,79.198481,12.942351,79.198171,12802.8,937.2,4.094118279019755
